,comments,Positive,Neutral,Negative,Compound
174,Slivia has been a great help. Great Service,0.749,0.251,0.0,0.7016
175,Very friendly and helpful staff to make decisions on furniture matching and selections!,0.384,0.616,0.0,0.7813
176,"the customer service officer, din, was really kind to approach us & serve us. he’s polite, patient & experienced. the environment was cosy & amazing. a place to visit, highly recommended 👍🏻",0.25425,0.74575,0.0,0.3571
177,Good place for furniture shopping but prices are on the higher end side,0.127,0.873,0.0,0.1901
178,Very helpful staff who were on hand to provide their advice and recommendations on how to match the different furniture together. Thumbs up to Eric who provided the excellent service!,0.29100000000000004,0.7090000000000001,0.0,0.67695
179,"Great furniture place. We have alot of ideas for our place after shopping here. Great service too, the staffs here are professional.",0.34700000000000003,0.653,0.0,0.4166
180,"Bought the Jaxon dining set, well priced and nice design",0.38,0.62,0.0,0.5994
181,Friendly sales staff Sylvia and great furniture at affordable prices,0.477,0.523,0.0,0.8074
182,We really love how intricate the studio looks and how the products are of top-notch quality. The staff are also meticulous and pay careful attention to customers' needs and queries. Special thanks and mention to Din for helping us out with our purchases! 😊,0.20775000000000002,0.519,0.02325,0.37560000000000004
183,Friendly staffs and the showroom is spacious with a lot of options to choose from. Definitely recommended.,0.599,0.401,0.0,0.5181
184,Good variation of sofa to choose from. Showroom are tastily display. Looks modern. Staff are helpful...,0.0735,0.9265,0.0,0.0903
185,I am overwhelmed with choices as there are just many attractive sofas and dining tables on display. The designs are intricate and elegant. I will definitely recommend my family and friends to Castlery!,0.452,0.548,0.0,0.6235666666666667
186,"1st time stepped into Castlery, great design and customer service, made the purchase right away !",0.239,0.761,0.0,0.6588
187,Great showroom and goid answers to my questions regarding the different furnitures.,0.272,0.728,0.0,0.6249
188,"The experience is seamless - from browsing through their app to the in-store browsing. Information are accurate across platforms and the staff are very well informed and helpful. Most importantly, the furnitures are beautiful and solid. Very happy with my purchase and my experience has been quite hassle free!",0.33425,0.66575,0.0,0.566625
189,Great customer service from Ivy. The showroom is spacious and good. Good experience and easy to order and get things done.,0.41400000000000003,0.586,0.0,0.5486
190,"I went to Castlery recently to buy some furnitures for my new home, and I’m always so happy with their quality products (modern & trendy design, high quality materials). Especially their service is beyond 5 stars. They listened to your …",0.051333333333333335,0.9486666666666667,0.0,0.2316
191,Nice helpful staff. Fuss free purchase,0.7355,0.2645,0.0,0.5957
192,Nice helpful staff (Din). Offer good suggestions. Like the furniture display.,0.5826666666666667,0.41733333333333333,0.0,0.46773333333333333
193,"Came into Castlery showroom to look for a sofa. The moment we walked into the store we were greeted with professionalism by all the staff there.

We managed to buy a sofa for our new house thanks to Ivy for being helpful.

Overall a very pleasant experience in store and we look forward to receiving our new sofa!",0.1595,0.8405,0.0,0.39035
194,"Great furniture options for any home styles! Helpful staff as well who were patient and accommodating to our requests. Highly recommended, do check them out! :)",0.51875,0.48125,0.0,0.513425
195,Experience was really nice and staff very helpful. The showroom is well presented and maintained.,0.3835,0.6165,0.0,0.5036
196,"A hassle free purchase attended to by friendly and helpful staff, Sylvia. This is our 2nd purchase and we are pleased with the quality of the furnitures.",0.355,0.645,0.0,0.64615
197,Service was very good and attentive! Products were also very nice and comfortable,0.4765,0.5235,0.0,0.6214
198,"it's been a great customer experience coming to Castlery today. Shaun,  was very experienced and hands on with his customers. Thumbs up! Thanks Shaun for making a memorable pleasant shopping experience today!",0.20500000000000002,0.795,0.0,0.34557499999999997
199,Showroom is nice and spacious. Lots of items that are tastefully displayed. Friendly staff on hand to provide assistance :),0.355,0.645,0.0,0.4256666666666667
200,Very nice showroom & good mix of furniture to choose. Informations very well displayed on the products. Service staff is very friendly and helpful.,0.436,0.5640000000000001,0.0,0.602
201,"Love the showroom, modern and stylish
Staff very helpful
Very good quality for the sofa",0.438,0.562,0.0,0.8537
202,"First time here after viewing many different furniture stores, very satisfied with the elegant design and comfy furnitures. Thank you Eric for the dedicated sincere service. Definitely will come again to complete set up for our new home.",0.3656666666666667,0.6343333333333333,0.0,0.6461666666666667
203,Staff was helpful in helping us to find the furniture we needed! Nice service every time we are here,0.33199999999999996,0.668,0.0,0.53455
204,Fantastic service and very fuss free environment. Will definitely come back again!,0.5085,0.49149999999999994,0.0,0.6291
205,"Staffs are friendly and very helpful! The showroom is bright and nicely organized. Have been searching for a nice sofa for many months. Finally, I found the one that I was looking for! So happy now.",0.4168,0.5832,0.0,0.49944
206,"The furniture here is chic and modern, service from the professional is great. I enjoyed my shopping here, cant wait to received my items.",0.314,0.6859999999999999,0.0,0.62285
207,Great place to look for classy and good quality yet affordable furniture. Shop assistance and service was awesome! Ivy was extremely helpful. Would definitely frequent here for future needs!,0.45575,0.54425,0.0,0.612675
208,"Visited their showroom wanting to get some furniture. Their showroom had their full range and even shows which one goes best with one another. Sales team were helpful and friendly and even though i did not make a purchase on that day, the …",0.16833333333333333,0.8316666666666667,0.0,0.4517666666666667
209,"Love the setup of the available furniture, its pairing options and professionalism of the sales team. It's design are mainly modern and minimalist, befitting my style.",0.088,0.9119999999999999,0.0,0.24695
210,The Jit Poh studio is really spacious and we were assisted by Rainuddin during our visit. He was really informative and attended to our queries very friednly. I do recommend Castlery Jit Poh studio and please visit before any purchase .,0.108,0.892,0.0,0.1953
211,Excellent service; with many choices and suggestions made by patient staff. Affordable price tag for the quality of items.,0.135,0.865,0.0,0.28595
212,Very fast respond from customer service officer and helpful as well! Definitely highly recommended to purchase items from castlery!,0.4125,0.5875,0.0,0.6295
213,Great bed and great customer service. I got a stained bed but it was mostly gone once I used a cloth to wipe it. Left a bit of stain but i guess got to accept it for its price:),0.2976666666666667,0.7023333333333334,0.0,0.45826666666666666
214,"Initial experience on buying:
Bought a pebble chaise sectional sofa! Quality, comfortable to sit, minimalistic design!

Customer service is awesome! Great assistance in helping me and my spouse in picking the right L-shape sofa for our new …",0.32699999999999996,0.673,0.0,0.48950000000000005
215,Extensive range of furniture and friendly customer service! Highly recommend this place to home owners looking to refresh their home look.,0.261,0.7390000000000001,0.0,0.4806
216,Friendly on-site staff who help provide customised advice and clarifications for my needs.,0.349,0.651,0.0,0.7096
217,"A very beautiful showroom and helpful staff. Thanks to Mr Anson Pang for assisting us, kudos to the service!",0.515,0.485,0.0,0.7738
218,"Aside of our love for the extended range of beautiful and affordable range of furnishing by Castlery, we were absolutely floored by the service rendered especially by Nikki. She’s very attentive, patient in attending to all our questions, …",0.1075,0.8925000000000001,0.0,0.3982
219,"If you like a pleasant and hassle-free transaction, I would suggest that you look elsewhere.

Beyond that nicely fitted showroom, once full payment was made, everything went downhill. You would worry about goods that never get delivered, …",0.18,0.7313333333333334,0.08866666666666667,0.23343333333333335
220,The staff here were helpful.  Furniture sensibly priced too.,0.206,0.794,0.0,0.21075
221,"Nice environment, well displayed.
Staff are helpful and friendly.
Nice design and good quality.",0.672,0.328,0.0,0.6554666666666666
222,The sales assistant Sylvia is very patient and helpful. I had an enjoyable time selecting my favourite furniture there!,0.281,0.719,0.0,0.48145
223,"Helpful customer service, easy decision to choose new furniture",0.449,0.551,0.0,0.6908
224,Castlery can be counted on for its high quality furniture! Customer service is also fantastic.,0.237,0.763,0.0,0.2787
225,Very pleasant shopping experience at Castlery showroom with very helpful Samirah. Highly recommended for anyone looking furniture.,0.3605,0.6395,0.0,0.5212
226,Had an amazing and pleasant time at Castlery! Bought a beautiful dining set -Vincent table mixed with Joshua chairs- and a lovely Capella sofa. The quality of the furniture here is premium quite unlike other furniture places. Lots of variety too for mix and match. Very glad to have found the place!,0.2634,0.7366,0.0,0.43888
227,Din was great and helped us customize the couch to fit our needs,0.375,0.625,0.0,0.765
228,We bought the Alex bean bag and it was a nice additional to the living room. We can use it as a feet rest or lie on it while watching tv. It’s a good buy!,0.25,0.75,0.0,0.28046666666666664
229,"The studio has a wide range of products with very helpful and knowledgeable staff, strongly recommend",0.391,0.609,0.0,0.7713
230,"Terrible planning and customer service (not all as Najib provided a better delivery)

1. Ordered sofa online on Sep 1 with expected delivery from Nov18 to Nov25.

2. Nearing delivery date receive no email or call. Email them Nov16 to …",0.0342,0.8816,0.0842,-0.06952
231,Great service and nice affordable selection of furniture,0.535,0.465,0.0,0.7845
232,Angela has got great product knowledgeable and awesome customer service! Highly recommend first time home owner to look for her. We’re looking forward to receive our sofa!,0.25066666666666665,0.7493333333333333,0.0,0.4263
233,Nice spacious showroom. Good explanation from friendly staff. Would recommend.,0.6506666666666666,0.34933333333333333,0.0,0.49116666666666664
234,Great products and recommendation from Din for our tv console! Enjoyed the service experience.,0.42600000000000005,0.5740000000000001,0.0,0.5847
235,Great service provided to us. We left with a table & a sofa! Will be back again!:),0.3765,0.6234999999999999,0.0,0.27092499999999997
236,"Was looking for some furnitures and went to their showroom at Jit Poh Building. I was impressed with most of their items. Their furnitures are designer styles, good quality and comfortable yet prices are affordable.

Was planning to get a …",0.17149999999999999,0.8285,0.0,0.29425
237,"Great services provided by the staffs.
Was assisted by Din for our sofa purchase.
Nice designs!",0.4023333333333333,0.5976666666666667,0.0,0.36673333333333336
238,"We wanted to furnish our Singapore house and started looking at furniture options. We came to Castlery and could not see beyond. Beautiful designs, good sturdy quality. We ended up furnishing our house with all things from Castlery. Good experience. My only wish is see shortest delivery times.",0.2788333333333333,0.7211666666666666,0.0,0.25228333333333336
239,"Is a pleasant visit to your showroom , thanks to Nikiki for her good service, we got what we looking for...",0.352,0.648,0.0,0.8271
240,Visited the place twice and decided to get a living room set. Came on a Monday so the place was less crowded and got personalized service. Very helpful and got to check out different combinations. Highly recommended!,0.246,0.754,0.0,0.203025
241,Great location and store ambience. Staffs are very friendly and special thanks to Din who has been great!,0.5549999999999999,0.445,0.0,0.7771
242,"Very impressed with the service provided by Staff Eric. He was very friendly, patient and served us very well for our purchase. First time to castlery, very good experienced with both service and the products here. Good quality!",0.39,0.61,0.0,0.518475
243,Staff is patient and also helpful when we ask questions pertaining to purchase the sofa,0.167,0.833,0.0,0.4215
244,Great service and advice by Angela. She provide a few options and answer few of my enquiries. The showroom has very nice layout,0.2776666666666667,0.7223333333333334,0.0,0.3667666666666667
245,"Castlery was a top choice in our furniture selection for our new home thanks to its quality furniture, affordable prices and most importantly friendly staff who made our experience very homely!",0.298,0.702,0.0,0.8768
246,Layout of the place was nice and comfy. Staff was very friendly and helpful too. Would definitely come and visit again if we have more furniture to get! 😀,0.26325,0.48675,0.0,0.410225
247,"Castlery's studio is a very conducive place to shop and get inspired. Place is well maintained, products are nice and service is professional! We bought the Capella sofa and will be back again for more items.",0.20266666666666666,0.7973333333333333,0.0,0.3766333333333333
248,"Excellent products and most importantly service staff, Din provides top notch customer service! Thank you Din for providing me advice and made my purchase at the shop a very enjoyable one!",0.3705,0.6295,0.0,0.76445
249,"Came a couple of times to get furniture for a new place and was helped out by Jacob. We saw online that there were multiple delivery dates available, but Jacob managed to help us arrange for all the furniture to the delivered together. Thanks for the great service!",0.2793333333333333,0.7206666666666667,0.0,0.45230000000000004
250,Superb experience shopping in store with guidance from the friendly Castlery staff. Would definately return for more items!,0.211,0.7889999999999999,0.0,0.4037
251,"Beautiful and affordable furniture. Good, friendly service, always ready to help customers with any queries. Pleasant shopping experience",0.599,0.401,0.0,0.6606666666666667
252,"Simple yet brilliant modern designs. Great customer service as well.
Will be even better if more customizations (i.e more colour schemes) are allowed.",0.452,0.548,0.0,0.5871333333333333
253,"Angela Nikki welcomed us to the showroom and brought us around. the service was excellent. when we needed time to think, we were given the space and she was always around when we had any questions. she was really knowledgable about the …",0.1865,0.8135,0.0,0.22797499999999998
254,Very comfortable and relax here. The staff is very helpful.,0.5645,0.4355,0.0,0.62545
255,"We walked in to the Jit Poh Studio and just loved the setup. The Chelsea marble table set and Nathan sofa bed looked amazing and sturdy enough for our family! Supportive staff and very helpful 👌

Worth the time and cents 👌👌👌👌👌",0.31066666666666665,0.6893333333333334,0.0,0.6597333333333334
256,"It has been a fabulous and assuring experience shopping there. Consultation tailored to your needs and taste. The advices were comprehensive, customised and transparent. Kudos, Castlery. And thanks very much to Eric for the hospitality and helping us make our decision so swiftly!",0.37,0.63,0.0,0.45684
257,Spoil for choices at a reasonable price the sofa are really plush & comfy :D,0.264,0.736,0.0,0.6482
258,Great service and great products! Thumbs up!,0.3695,0.6305000000000001,0.0,0.4294
259,Spacious show room with many items in display!! Friendly consultant that help us patiently!@ We found our dream sofa!! Thank you. Highly recommend them if you are looking to furnish your home.,0.38639999999999997,0.6136,0.0,0.37888
260,Samirah has been helping us with our choices. Thank you Castlery!,0.411,0.589,0.0,0.35795
261,Feels at home in this showroom. Lots of good and classy furnitures.,0.287,0.713,0.0,0.32985
262,The staffs are friendly and the sofa selection are great!!!!!! Quality and price are awesome. Thank you Alan for your service.,0.38866666666666666,0.6113333333333334,0.0,0.5474333333333333
263,Huge but curated selection of furniture. Very good prices and helpful staff in recommending options. Highly recommended,0.45633333333333337,0.5436666666666667,0.0,0.3724
264,"Great store, helpful staff. Full range of furniture for bedroom, living room and study.",0.3875,0.6125,0.0,0.39225
265,My second purchase with Castlery and never disappointing. Amazing service and very beautiful collection of furniture!,0.4265,0.5735,0.0,0.6194
266,great range of furniture to choose from. excellent service too.,0.5275000000000001,0.4725,0.0,0.5984
267,Went here to get our furniture. The staffs are very helpful and provide good and friendly service during our visit.,0.222,0.778,0.0,0.41565
268,"We have been searching for a sofa, which we can customise and elegant. We visited the Castlery Jit Poh and were greeted with the Adams range. It was just the one for us. The friendly staff walked with us explaining everything with patience and detail. Highly recommended for their good design, quality, price and friendly staff.",0.2174,0.7826,0.0,0.40432
269,Awesome designs and excellent customer service. Will highly recommend this place to friends or relatives looking for modern home design.,0.495,0.505,0.0,0.77025
270,Very pleasant in-shop experience. Thank you Samirah for your excellent service!,0.5549999999999999,0.445,0.0,0.6568499999999999
271,Good quality furniture with helpful and approachable staff. Purchased the Tana Sofa,0.2345,0.7655000000000001,0.0,0.3243
272,Nice and friendly staff! Helpful and insightful. Would come again.,0.4473333333333333,0.5526666666666666,0.0,0.3879666666666666
273,"Good ambience, well-designed furniture at an affordable price point.",0.238,0.762,0.0,0.3612
274,"Friendly staff , helpful , helped us make the choice in less than an hour for our living room and dining room setup.",0.24,0.76,0.0,0.7184
275,Excellent experience. Staff was attentive and knowledgeable of their products with general questions answered to good detail! Checkout process was fuss free and quick with their mobile POS systems. Highly recommended!,0.47225,0.5277499999999999,0.0,0.459775
276,very affordable price and very good service!,0.34,0.66,0.0,0.474
277,Second time visiting the Castlery Studio at the Jit Poh building and have been very impressed with the friendliness of the staff and their help to select the best furniture for my home.  The products look and feel great and they are good …,0.383,0.617,0.0,0.8440000000000001
278,"It was a great experience here at castlery, the customer service is great and the design is wonderful. My first time making the purchase here and would definitely come back. Highly recommended!",0.45366666666666666,0.5463333333333333,0.0,0.5518333333333334
279,"Showroom is neat and nice, a lot of nice furnitures to look at. Staffs are friendly and helpful!",0.583,0.41700000000000004,0.0,0.78245
280,"We went to the Jit Poh studio and was assisted by Nikki. She's very knowledgeable and patient with showing us how we want our combinations of the dining table, chairs and bench. At the moment, the policy is flexible where you can change items up to 3 working days before scheduled delivery.",0.053,0.9470000000000001,0.0,0.10116666666666667
281,Great service and beautiful furniture. I would definitely recommend shopping at Castlery.,0.6459999999999999,0.354,0.0,0.73855
282,Big showroom with large choice of furniture. Great staff. We will come back again.,0.268,0.732,0.0,0.2083
283,"Their service is excellent, I asked a question via their chat function on the website and got a response within minutes. Shortly afterwards, Sylvia followed up on my enquiry via email and she was helpful and responsive; she responded to …",0.2085,0.7915,0.0,0.61025
284,Great showroom with helpful staff and easy purchasing experience,0.62,0.38,0.0,0.8689
285,Shopping at Castlery is a very nice experience. A great a showroom with the products nicely displayed as well as very friendly staff. Great products!,0.5793333333333333,0.4206666666666667,0.0,0.6819666666666666
286,"Very helpful and pleasant experience while finalizing the furniture. Offered up suggestions as well on what goes well with what to see the end state. End up purchasing a complete dining set comprising of sofa, tv and coffee table! Highly recommended.",0.34875,0.65125,0.0,0.383575
287,"What a great experience. Very nice contemporary pieces but not over designed. Quality is good, our two year old sofa is as good despite a lot of use. Not to mention really excellent customer service in store and convenient online checkout and payment. Will come again",0.2796,0.7204,0.0,0.42194000000000004
288,great place with great pieces and budget friendly prices.,0.655,0.345,0.0,0.9081
289,"They have a wide range of well designed and moderately priced furniture, both bedroom and lounge sets. Staff members are helpful and patient in advising on selection.  Will be purchasing a few items from here.",0.12,0.88,0.0,0.23156666666666667
290,"As a newly wed couple, we came down to Castlery looking for help with our purchases for our new home. We were warmly served by Samirah with our many questions on ordering, delivery and even payment. We had a great experience and would …",0.24466666666666667,0.7553333333333333,0.0,0.47623333333333334
291,Amazing showroom and great customer service from Nikki! Thumbs up,0.2885,0.7115,0.0,0.4239
292,"Very good customer service, good furniture too!",0.54,0.46,0.0,0.7076
293,"Love the furniture and designs! Customer service is also great, staff was very attentive and helpful.",0.4545,0.5455000000000001,0.0,0.67055
294,"Becca who helped us at the showroom was very attentive and helpful, making the shopping experience enjoyable and quick.",0.26,0.74,0.0,0.7152
295,Huge showroom with many choices. Comfortable to shop around even with kids. No pressure from sales team from trying out the furniture. yet they are always around to help. We parked next door at the Genting building.,0.206,0.723,0.071,0.1408
296,"We were received by Nikki, who has been patient and helpful with all our questions.",0.167,0.833,0.0,0.4215
297,"Seems like most reviews are fake. Was planning on going down to buy a new sofa but after reading some of the negative reviews, I definitely will not be buying from them. If you look at the positive reviews, then you can see that most of these are fake. Definitely a place to avoid with a fake rating like that.",0.2175,0.53475,0.24775000000000003,-0.119175
298,Excellenct customer service. Able to advise and recommend us the right product.,0.119,0.881,0.0,0.1806
299,Very fast respond from customer service and arranging of delivery was very smooth..,0.0,1.0,0.0,0.0
300,Great shop and great ambience very friendly and knowledgeable staff,0.626,0.374,0.0,0.9134
301,friendly staff. easy to find things and nice place,0.6475,0.35250000000000004,0.0,0.5923499999999999
302,The prices are reasonable as compared to other similar furniture shops. The designs are trendy and modern too.,0.0,1.0,0.0,0.0
303,"It was a great experience here at castlery, the customer service is wonderful. I would re-purchase my sofa, because the quality and material is really good. Highly recommended!",0.4483333333333333,0.5516666666666667,0.0,0.5294666666666666
304,Evelyn's customer service skill is very good!,0.34,0.66,0.0,0.474
305,"Love the style offered here alongside the friendly and helpful service. Shoutout to Ivy, who helped talk through our furniture decisions and eventually decide on a suitable piece for our new place.",0.2675,0.7325,0.0,0.42405
306,Excellent showroom and services! Display is very neat and clear.,0.5885,0.4115,0.0,0.6715
307,Love the quality of their products. And staff was really helpful.,0.41300000000000003,0.587,0.0,0.48465
308,"Enjoyed the shopping experience and great service from the staff, especially Din.",0.425,0.575,0.0,0.8126
309,A wonderful experience at the studio. A very help staff by the name Anson was outstanding. Explained all the details about the sofa that i purchased. Must come,0.24525,0.75475,0.0,0.34052499999999997
310,Great service and decent prices!,0.523,0.477,0.0,0.6588
311,Helpful and friendly staff.. With good price furniture :),0.697,0.303,0.0,0.8885
312,Wide range of products and good quality as well!,0.411,0.589,0.0,0.5983
313,"Great service ! And excellent product, reasonable pricing !",0.657,0.34299999999999997,0.0,0.6351
314,"Castlery always has something new to offer! Sylvia has an eye for details and would always recommend matching but unique pieces of furniture. In addition, she is professional in her service.",0.034666666666666665,0.9653333333333334,0.0,0.06336666666666667
315,Great experience and service here. Furniture is affordable yet stylish.,0.253,0.747,0.0,0.31245
316,"Visited a few furniture shops but still prefer the design and quality of Castlery, they provide great service too!",0.259,0.741,0.0,0.7871
317,Good service. Nice showroom.,0.7255,0.27449999999999997,0.0,0.39135
318,"This is my second time visiting Castlery at their new outlet. Very nice and cosy showroom. And their products are so unique, modern and affordable. Specially their sales rep Slyvia, she is very helpful and friendly to all my enquiries.",0.19275,0.80725,0.0,0.30935
319,Very friendly and prompt reply. Thumbs up,0.233,0.767,0.0,0.27065
320,"Very helpful staff + quick delivery!

Came in looking for a sofa without a firm idea of what we wanted and the store assistant was very patient, knowledgeable on helping us pick our ideal sofa.

Overall a very pleasant experience in store and we found we wanted pretty quickly.",0.341,0.659,0.0,0.661
321,Very nice collection and the staff is very friendly 😀,0.485,0.515,0.0,0.764
322,I like the capella 3 seater because it has a nice design. It is comfortable and has pleasant looking.,0.5,0.5,0.0,0.7068
323,Fantastic service provided. Angela was really patient and helpful while our family decided on the products we would like to purchase. Overall layout of the showroom is spacious and comfortable 👍🏼,0.38966666666666666,0.6103333333333333,0.0,0.5817
324,"Fantastic Location, Great Service, Great Prices. Enjoyed purchasing my Sofa at Castlery.",0.5975,0.40249999999999997,0.0,0.71295
325,Very nice showroom. Friendly and courteous staff. Provided insightful ideas and comments to fit the look planned for the house. Thank you Angela Nikki!,0.5065,0.4935,0.0,0.5036
326,"Actually loved how the sofas looked and how some of them felt, but the one order I decide to place on them was sadly disappointing.

The service is professional but however, from a customer's stand point, it doesn't make any much sense.

We …",0.026,0.8893333333333333,0.08466666666666667,-0.2538333333333333
327,"Visited Castlery studio today. Bought sofa set and bean bag. Big showroom with full range of products on display. Designs are nice and modern. Was attended by Angela, who is very soft spoken person and gave good suggestions/ideas on the range of products. Really impressed. Good service.",0.2885714285714286,0.7114285714285714,0.0,0.2385
328,"Service from Angela Nikki is amazing, she's so friendly and helpful! :)",0.7855,0.2145,0.0,0.67545
329,Bought a Theo dining table. Was out and the glass shattered at home overnight. It was really dangerous.,0.0,0.73,0.27,-0.3341
330,Staffs are extremely friendly....products are superb. Love the experience here...! Recommended.....,0.33466666666666667,0.6653333333333333,0.0,0.3989333333333333
331,We were served by Sylvia. She was very warm & helpful. A pleasant experience.,0.468,0.532,0.0,0.38530000000000003
332,"Came here on 3 different occasions & bought 3 items.
Dining Table, Bench & TV Console.
Excellent service from the Sales staff, & they do not pressure you.
Easy parking across the road at Tanjong Pagar complex.",0.16225,0.83775,0.0,0.28
333,Always a comfortable and pleasant experience at Castlery. My family purchased a bed frame previously and we returned to get the rest of our home furniture. We were served by Nikki recently who was extremely patient and professional with our requests and questions.,0.18966666666666665,0.8103333333333333,0.0,0.255
334,"Just visited their showroom at Jit Poh. Nice collection of different furniture. Store was a bit empty, may be due to ongoing Covid-19 situation and a weekday. Customer service staff is very friendly. The furniture designs are good and the price is reasonable as well. Unfortunately, not negotiable. Still worth the price.",0.218,0.6855714285714286,0.09642857142857143,0.17202857142857142
335,Very nice collection of modern sofa sets! Din is very knowledgeable and helpful.,0.3705,0.6295,0.0,0.49734999999999996
336,Great store with amazing furniture and lovely service! Highly recommended!,0.7055,0.2945,0.0,0.62755
337,Very friendly and helpful staff! Many beautiful and high-quality pieces to choose from but got my stuff within an hour with the sales personnel's help! awesome :),0.6513333333333333,0.3486666666666667,0.0,0.7733666666666666
338,"I'm very happy with the service rendered at Castlery. Staff were very helpful to give advice on how to decorate my scandi theme house. Most importantly prices are very reasonable for such wood theme designs.
Despite the impact of covid many …",0.18,0.8200000000000001,0.0,0.366825
339,"Pleasant and helpful staff with absolute patience in serving. Thank you, Ivy.",0.511,0.489,0.0,0.54405
340,Angela from Castlery has been a  tremendous help and of very good service.  She is attentive to details and have helped my family guide us on  the perfect furniture for their new home. I highly recommend Castlery to people out there looking …,0.26766666666666666,0.7323333333333333,0.0,0.5539
341,Sylvia was very helpful in her advice and recommendations.,0.279,0.721,0.0,0.4754
342,"My husband and I love their designs online, so we went down to their Jit Poh studio for the hands-on experience. We absolutely love their service, attentiveness and product knowledge.",0.22399999999999998,0.776,0.0,0.5176000000000001
343,Always get inspiration whenever I visit this place. Samirah is always super helpful with recommendations and tips. And the quality and feel of the furniture here is exactly what I like.,0.34099999999999997,0.659,0.0,0.5532
344,Big exposition hall. Good quality product at affordable prices. Great costumer service. Highly recommend. We will shop here again.,0.3482,0.6518,0.0,0.28124
345,What a lovely Sunday morning treat to walk into Castlery showroom. Good service too. Am so happy to see furniture that suites my budget.,0.437,0.563,0.0,0.5768666666666666
346,Cozy and friendly staffs!!! Smooth transaction. Definitely will be back if need something 🙂,0.29533333333333334,0.7046666666666667,0.0,0.34126666666666666
347,"Love the sofa and the satffs are super friendly, look for Din and Nevil, they will help you choose the right one. Home sweet home",0.5095,0.4905,0.0,0.6887
348,Din was very helpful in attending to our request and enquiries. He is also very knowledge and is able provide us with detailed information of the products we enquired on.,0.118,0.882,0.0,0.2377
349,Very good service n nice furniture.,0.661,0.339,0.0,0.7056
350,It was a pleasure to have Din served us at Castlery. He was patient to all our questions and doubts. The furnitures look marvelous with a good price point. Love it.,0.39225,0.55375,0.054,0.3801
351,Very warm welcome. The studio display is great and does offer a lot of choices. You can try these and appreciate what it would look like in your own home. Support is great and pro. Very good experience,0.5398,0.4602,0.0,0.62552
352,my experience here was amazing and the price was reasonable. The place is nice and modern,0.32799999999999996,0.6719999999999999,0.0,0.5037
353,The staff are very helpful and went to extra length to help you with making the right choice. They are also not pushy and let you to take your time in deciding.,0.194,0.806,0.0,0.4527
354,I am very satisfied with the designs of the furniture - they are aesthetically beautiful and are ergonomically-designed.  They have helpful staff too.,0.3725,0.6275,0.0,0.60585
355,"Awesome shopping experience, working staffs are very helpful in providing insightful ideas on beautifying our home with the furniture on sale. Highly recommended!",0.5365,0.4635,0.0,0.6125
356,love the design of the studio! managed to get the furniture I wanted! Great service! great design!,0.51025,0.48975,0.0,0.46467500000000006
357,"I had an extremely pleasant experience over at Castlery Showroom as we were able to roam and try out the furniture freely, but help is immediately rendered upon request. Staff were super friendly and kind too. The showroom indeed feels like a home. Thank you for the warm hospitality.",0.45475,0.54525,0.0,0.6386
358,We were looking for dark wood dining table and the variety and design in Castlery fits everything we are looking for.,0.0,1.0,0.0,0.0
359,"Brought a dining table and tv console!
Great service!",0.4075,0.5925,0.0,0.3294
360,Waiting times are a little long. But we'll worth the wait.,0.161,0.839,0.0,0.11315
361,Showroom with nice ambiance and service staff was friendly and helpful with our selection.,0.444,0.556,0.0,0.8316
362,Din was extremely patient and helpful during my recent visit to the show room. Excellent product knowledge & great customer service.,0.42600000000000005,0.5740000000000001,0.0,0.65095
363,"Place is conducive for selection...Friendly, knowledgeable and helpful staffs. Best choice thus far!",0.4295,0.5705,0.0,0.54555
364,I fell in love with so many pieces at the Keppel Road showroom and it was really hard to choose! Sylvia was super helpful in helping me decide on the pieces over my decision making process which took 2 weeks of consideration. I definitely recommend Castlery for affordable and timeless furniture items! Service is also incredibly good!,0.34075,0.64,0.019,0.600225
365,Excellent service by Ivy. Happy shopping,0.6695,0.3305,0.0,0.5719
366,Great ambience and wide selection of furniture. Staff were attentive and ready assist our queries.,0.3345,0.6655,0.0,0.49305
367,Big and spacious area to shop for furniture.  Many designs to choose from.  Customer service is excellent.  Informative and friendly staff.  Highly recommend for furniture hunting,0.2958,0.7041999999999999,0.0,0.29718
368,"Good ambience.
Really like the sofas here.",0.5625,0.4375,0.0,0.39065
369,I love castlery. They have a wide range of very nice and modern design of furniture. All the staff there are very knowledgeable and friendly especially Din and Sylvia U will not feel alone and in doubt. Superb showroom. Nice and cosy. Bought a dining table. Sofa. Cutlery set. Will be back for more.,0.28655555555555556,0.7022222222222222,0.011222222222222224,0.2687111111111111
370,"Excellent service, beautifully designed furniture at very accessible prices. Can store our purchase for up to two months after delivery date. 👍🏼👍🏼",0.17133333333333334,0.8286666666666667,0.0,0.27086666666666664
371,Variety of choices. Great ambience. Pleasant shopping experience.,0.4756666666666667,0.5243333333333333,0.0,0.3785
372,Please contact me for more details. We are very disappointed with Castlery and their delivery team! I want a replacement for this purchase.,0.18666666666666668,0.7163333333333334,0.09699999999999999,-0.0581
373,"We bought the Todd Chaise Sofa from Castlery, Nevil has been a great help providing us with great advice on which fabric to choose from and how to align our sofa with our coffee table. Great experience today with Nevil, thanks for your help!",0.4425,0.5575,0.0,0.88635
374,Staff are very friendly and helpful. Location is easy to access.,0.5205,0.4795,0.0,0.6012
